,ID,Language,IdPredecessor,PersonNumber,PersonIdCode,Active,FirstName,LastName,GenderAsString,Canton,CantonName,CantonAbbreviation,Council,CouncilName,CouncilAbbreviation,ParlGroupNumber,ParlGroupName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,Party,PartyName,PartyAbbreviation,MilitaryRank,MilitaryRankText,MaritalStatus,MaritalStatusText,Nationality,BirthPlace_City,BirthPlace_Canton,Mandates,AdditionalMandate,AdditionalActivity,OfficialName,DateJoining,DateLeaving,DateElection,DateOath,DateResignation,Modified,NumberOfChildren,Citizenship,DateOfBirth,DateOfDeath
2513,2972,FR,,2972,,false,Joseph,Räber,m,5,Schwyz,SZ,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1922-12-04T00:00:00,1928-01-31T00:00:00,1915-06-07T00:00:00,1915-06-07T00:00:00,1928-01-31T00:00:00,2015-05-17T21:18:19.387,,Küssnacht am Rigi (SZ),1872-02-22T00:00:00,1934-10-30T00:00:00
2514,2973,FR,,2973,,false,Arnold,Rahm,m,14,Schaffhouse,SH,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,,,,,,,Rahm,1931-03-16T00:00:00,1932-03-21T00:00:00,1931-03-16T00:00:00,1931-03-16T00:00:00,1932-03-21T00:00:00,2015-05-17T21:18:19.387,,Unterhallau (SH),1885-09-15T00:00:00,1932-03-21T00:00:00
2515,2974,FR,,2974,,false,Albert,Rais,m,24,Neuchâtel,NE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1928-12-03T00:00:00,1942-12-17T00:00:00,1928-12-03T00:00:00,1928-12-03T00:00:00,1942-12-17T00:00:00,2015-05-17T21:18:19.387,,"La Chaux-de-Fonds (NE),Delémont (JU)",1888-03-13T00:00:00,1973-11-11T00:00:00
2516,2975,FR,,2975,,false,Frédéric-P.,Raisin,m,25,Genève,GE,2,Conseil des Etats,CE,126,Centre,MC,1,Membre,16,Parti libéral démocrate,PLD,,,,,,,,,,,Raisin Frédéric-P.,1890-12-01T00:00:00,1892-05-01T00:00:00,1890-12-01T00:00:00,1890-12-01T00:00:00,1892-06-24T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1851-04-25T00:00:00,1923-02-01T00:00:00
2517,2976,FR,,2976,,false,Marcel,Raisin,m,25,Genève,GE,2,Conseil des Etats,CE,7,Groupe libéral,L,1,Membre,16,Parti libéral démocrate,PLD,,,,,,,,,,,,1947-12-01T00:00:00,1949-05-14T00:00:00,1947-12-01T00:00:00,1947-12-01T00:00:00,1949-05-14T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1890-08-07T00:00:00,1949-05-14T00:00:00
2518,2977,FR,,2977,,false,Walter,Raissig,m,1,Zurich,ZH,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1961-03-06T00:00:00,1975-11-30T00:00:00,1961-03-06T00:00:00,1961-03-06T00:00:00,1975-11-30T00:00:00,2015-05-17T21:18:19.387,,Bolligen (BE),1910-03-29T00:00:00,1987-01-23T00:00:00
2519,2978,FR,,2978,,false,Henri-Louis,Rambert,m,22,Vaud,VD,1,Conseil national,CN,126,Centre,MC,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,Rambert,1870-07-04T00:00:00,1872-12-01T00:00:00,1870-07-04T00:00:00,1870-07-04T00:00:00,1872-12-01T00:00:00,2015-05-17T21:18:19.387,,"Noville (VD),Le Châtelard-sur-Lutry (VD)",1839-03-24T00:00:00,1919-01-13T00:00:00
2520,2979,FR,,2979,,false,Giovan Battista,Ramelli,m,27,Tessin,TI,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1855-07-02T00:00:00,1862-10-28T00:00:00,1855-07-02T00:00:00,1855-07-02T00:00:00,1862-10-28T00:00:00,2015-05-17T21:18:19.387,,Barbengo (TI),1808-10-04T00:00:00,1862-10-28T00:00:00
2521,2980,FR,,2980,,false,Augustin,Ramsperger,m,20,Thurgovie,TG,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1863-07-06T00:00:00,1869-12-05T00:00:00,1863-07-06T00:00:00,1863-07-06T00:00:00,1869-12-05T00:00:00,2015-05-17T21:18:19.387,,"Frauenfeld (TG),Guntershausen b. Aadorf (TG)",1816-06-16T00:00:00,1880-11-14T00:00:00
2522,2981,FR,,2981,,false,F.-Alexandre,Ramu,m,25,Genève,GE,1,Conseil national,CN,7,Groupe libéral,L,1,Membre,16,Parti libéral démocrate,PLD,,,,,,,,,,,,1893-12-04T00:00:00,1896-12-06T00:00:00,1893-12-04T00:00:00,1893-12-04T00:00:00,1896-12-06T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1832-03-07T00:00:00,1914-03-29T00:00:00
2523,2982,FR,,2982,,false,Georges-Paul,Randon,m,25,Genève,GE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1941-12-02T00:00:00,1942-03-01T00:00:00,1941-12-02T00:00:00,1941-12-02T00:00:00,1942-03-01T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1901-02-23T00:00:00,1977-04-21T00:00:00
2524,2983,FR,,2983,,false,William,Rappard,m,25,Genève,GE,1,Conseil national,CN,5,Groupe AdI/PEP,U,1,Membre,17,Alliance des Indépendants,AdI,,,,,,,,,,,,1941-12-02T00:00:00,1943-12-05T00:00:00,1941-12-02T00:00:00,1941-12-02T00:00:00,1943-12-05T00:00:00,2015-05-17T21:18:19.387,,"Hauptwil (TG),Genève (GE)",1883-04-22T00:00:00,1958-04-29T00:00:00
2525,2984,FR,,2984,,false,Luzius,Raschein,m,18,Grisons,GR,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1898-06-07T00:00:00,1899-11-09T00:00:00,1892-05-30T00:00:00,1892-05-30T00:00:00,1899-11-09T00:00:00,2015-05-17T21:18:19.387,,Malix (GR),1831-01-25T00:00:00,1899-11-09T00:00:00
2526,2985,FR,,2985,,false,Paul,Raschein,m,18,Grisons,GR,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1925-03-16T00:00:00,1925-12-06T00:00:00,1925-03-16T00:00:00,1925-03-16T00:00:00,1925-12-06T00:00:00,2015-05-17T21:18:19.387,,Malix (GR),1864-05-05T00:00:00,1935-11-13T00:00:00
2527,2986,FR,,2986,,false,Paul,Raschein,m,18,Grisons,GR,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1951-12-03T00:00:00,1963-12-01T00:00:00,1951-12-03T00:00:00,1951-12-03T00:00:00,1963-12-01T00:00:00,2015-05-17T21:18:19.387,,Malix (GR),1901-09-30T00:00:00,1982-08-28T00:00:00
2528,2987,FR,,2987,,false,Abraham,Raschle,m,17,St-Gall,SG,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1851-12-01T00:00:00,1860-12-02T00:00:00,1851-12-01T00:00:00,1851-12-01T00:00:00,1860-12-02T00:00:00,2015-05-17T21:18:19.387,,Wattwil (SG),1792-08-30T00:00:00,1863-04-08T00:00:00
2529,2988,FR,,2988,,false,Joh. Rudolf,Raschle,m,17,St-Gall,SG,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1860-12-03T00:00:00,1863-04-01T00:00:00,1860-12-03T00:00:00,1860-12-03T00:00:00,1863-04-01T00:00:00,2015-05-17T21:18:19.387,,Wattwil (SG),1798-04-15T00:00:00,1867-04-08T00:00:00
2530,2989,FR,,2989,,false,Alfred,Rasser,m,19,Argovie,AG,1,Conseil national,CN,5,Groupe AdI/PEP,U,1,Membre,17,Alliance des Indépendants,AdI,,,,,,,,,,,,1967-12-04T00:00:00,1975-11-30T00:00:00,1967-12-04T00:00:00,1967-12-04T00:00:00,1975-11-30T00:00:00,2015-05-17T21:18:19.387,,Bâle (BS),1907-05-29T00:00:00,1977-08-18T00:00:00
2531,2990,FR,,2990,,false,Johann Georg,Rauch,m,20,Thurgovie,TG,1,Conseil national,CN,125,Gauche,LG,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1848-11-06T00:00:00,1851-03-06T00:00:00,1848-11-06T00:00:00,1848-11-06T00:00:00,1851-03-06T00:00:00,2015-05-17T21:18:19.387,,Diessenhofen (TG),1790-01-01T00:00:00,1851-03-06T00:00:00
2532,2991,FR,,2991,,false,Franz Anton,Real,m,17,St-Gall,SG,2,Conseil des Etats,CE,126,Centre,MC,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1874-12-07T00:00:00,1877-11-01T00:00:00,1874-12-07T00:00:00,1874-12-07T00:00:00,1877-11-01T00:00:00,2015-05-17T21:18:19.387,,Rapperswil (SG),1816-04-14T00:00:00,1878-02-17T00:00:00
2533,2992,FR,,2992,,false,Giovanni,Reali,m,27,Tessin,TI,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1877-03-05T00:00:00,1889-05-01T00:00:00,1877-03-05T00:00:00,1877-03-05T00:00:00,1889-05-01T00:00:00,2015-05-17T21:18:19.387,,Cadro (TI),1852-07-22T00:00:00,1923-10-08T00:00:00
2534,2993,FR,,2993,,false,Johann Jakob,Rebmann,m,2,Berne,BE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1883-04-02T00:00:00,1919-11-01T00:00:00,1883-04-02T00:00:00,1883-04-02T00:00:00,1919-11-01T00:00:00,2015-05-17T21:18:19.387,,Diemtigen (BE),1846-09-05T00:00:00,1932-08-14T00:00:00
2535,2994,FR,,2994,,false,Werner,Reich,m,1,Zurich,ZH,1,Conseil national,CN,127,Groupe républicain et national,P,1,Membre,19,Démocrates Suisses,DS,,,,,,,,,,,,1971-11-29T00:00:00,1975-11-30T00:00:00,1971-11-29T00:00:00,1971-11-29T00:00:00,1975-11-30T00:00:00,2015-05-17T21:18:19.387,,"Bâle (BS),St-Gall (SG)",1917-07-16T00:00:00,1994-05-27T00:00:00
2536,2995,FR,,2995,,false,Ernst,Reichen,m,2,Berne,BE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1931-12-01T00:00:00,1935-12-01T00:00:00,1931-12-01T00:00:00,1931-12-01T00:00:00,1935-12-01T00:00:00,2015-05-17T21:18:19.387,,Frutigen (BE),1866-12-14T00:00:00,1944-10-02T00:00:00
2537,2996,FR,,2996,,false,Karl,Reichlin,m,5,Schwyz,SZ,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1902-06-03T00:00:00,1905-12-03T00:00:00,1887-12-05T00:00:00,1887-12-05T00:00:00,1905-12-03T00:00:00,2015-05-17T21:18:19.387,,Schwyz (SZ),1841-02-24T00:00:00,1924-10-22T00:00:00
2538,2997,FR,,2997,,false,Rudolf,Reichling,m,1,Zurich,ZH,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,,,,,,,,1936-12-08T00:00:00,1963-12-01T00:00:00,1929-06-04T00:00:00,1929-06-04T00:00:00,1963-12-01T00:00:00,2015-05-17T21:18:19.387,,Stäfa (ZH),1890-05-27T00:00:00,1977-10-22T00:00:00
2539,2998,FR,,2998,,false,Robert,Reimann,m,19,Argovie,AG,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1978-11-28T00:00:00,1979-11-25T00:00:00,1963-12-02T00:00:00,1963-12-02T00:00:00,1979-11-25T00:00:00,2015-05-17T21:18:19.387,,Wölflinswil (AG),1911-12-17T00:00:00,1987-08-28T00:00:00
2540,2999,FR,,2999,,false,Alois,Reinert,m,6,Obwald,OW,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1872-12-02T00:00:00,1878-12-01T00:00:00,1872-12-02T00:00:00,1872-12-02T00:00:00,1878-12-01T00:00:00,2015-05-17T21:18:19.387,,Kerns (OW),1832-02-19T00:00:00,1890-04-08T00:00:00
2541,3000,FR,,3000,,false,Ernst,Reinhard,m,2,Berne,BE,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,,,,,,,,1931-12-01T00:00:00,1947-06-19T00:00:00,1931-12-01T00:00:00,1931-12-01T00:00:00,1947-06-19T00:00:00,2015-05-17T21:18:19.387,,Sumiswald (BE),1889-01-20T00:00:00,1947-06-19T00:00:00
2542,3001,FR,,3001,,false,Emil R.,Rellstab,m,1,Zurich,ZH,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,13,Union Démocratique du Centre,UDC,,,,,,,,,,,Rellstab,1912-06-03T00:00:00,1919-11-30T00:00:00,1912-03-03T00:00:00,1912-06-03T00:00:00,1922-07-24T00:00:00,2015-05-17T21:18:19.387,,Wädenswil (ZH),1853-11-07T00:00:00,1922-07-24T00:00:00
2543,3002,FR,,3002,,false,Jacques J.,Remy,m,10,Fribourg,FR,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1848-11-06T00:00:00,1851-11-30T00:00:00,1848-11-06T00:00:00,1848-11-06T00:00:00,1851-11-30T00:00:00,2015-05-17T21:18:19.387,,"Fribourg (FR),Charmey (FR)",1811-04-18T00:00:00,1859-08-01T00:00:00
2544,3003,FR,,3003,,false,Karl,Renold,m,19,Argovie,AG,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,,,,,,,,1952-12-02T00:00:00,1959-09-04T00:00:00,1942-09-21T00:00:00,1942-09-21T00:00:00,1959-09-04T00:00:00,2015-05-17T21:18:19.387,,Dättwil (AG),1888-08-04T00:00:00,1959-09-04T00:00:00
2545,3004,FR,,3004,,false,Giovacchino,Respini,m,27,Tessin,TI,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1879-12-01T00:00:00,1885-11-01T00:00:00,1879-12-01T00:00:00,1879-12-01T00:00:00,1885-11-01T00:00:00,2015-05-17T21:18:19.387,,Cevio (TI),1836-09-08T00:00:00,1899-04-10T00:00:00
2546,3005,FR,,3005,,false,David,Revaclier,m,25,Genève,GE,1,Conseil national,CN,99,Non inscrit,-,1,Membre,1469,Union de défense économique (GE),UDE,,,,,,,,,,,,1931-03-16T00:00:00,1931-12-06T00:00:00,1931-03-16T00:00:00,1931-03-16T00:00:00,1931-12-06T00:00:00,2015-05-17T21:18:19.387,,Laconnex (GE),1862-12-23T00:00:00,1948-05-23T00:00:00
2547,3006,FR,,3006,,false,François,Revaclier,m,25,Genève,GE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1955-12-05T00:00:00,1971-11-28T00:00:00,1955-12-05T00:00:00,1955-12-05T00:00:00,1971-11-28T00:00:00,2015-05-17T21:18:19.387,,Laconnex (GE),1903-07-19T00:00:00,1996-08-08T00:00:00
2548,3007,FR,,3007,,false,J.-H. Cyprien,Revel,m,2,Berne,BE,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1854-12-04T00:00:00,1869-12-05T00:00:00,1854-12-04T00:00:00,1854-12-04T00:00:00,1869-12-05T00:00:00,2015-05-17T21:18:19.387,,La Neuveville (BE),1805-06-21T00:00:00,1886-08-24T00:00:00
2549,3008,FR,,3008,,false,Olivier,Reverdin,m,25,Genève,GE,2,Conseil des Etats,CE,124,Groupe libéral et évangélique,LE,1,Membre,16,Parti libéral démocrate,PLD,,,,,,,,,,,Reverdin,1971-11-29T00:00:00,1979-11-25T00:00:00,1971-11-29T00:00:00,1971-11-29T00:00:00,1979-11-25T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1913-07-15T00:00:00,2000-06-16T00:00:00
2550,3009,FR,,3009,,false,Laurent,Rey,m,23,Valais,VS,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1903-06-02T00:00:00,1906-03-01T00:00:00,1903-06-02T00:00:00,1903-06-02T00:00:00,1906-03-01T00:00:00,2015-05-17T21:18:19.387,,Vionnaz (VS),1866-07-19T00:00:00,1955-04-07T00:00:00
2551,3010,FR,,3010,,false,J.-Henri-S.,Reymond,m,22,Vaud,VD,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1866-12-03T00:00:00,1877-04-01T00:00:00,1866-12-03T00:00:00,1866-12-03T00:00:00,1877-04-01T00:00:00,2015-05-17T21:18:19.387,,"Morges (VD),Le Chenit (VD)",1819-11-09T00:00:00,1879-07-02T00:00:00
2552,3011,FR,,3011,,false,Louis-H.,Reymond,m,22,Vaud,VD,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1912-03-04T00:00:00,1919-11-01T00:00:00,1912-03-04T00:00:00,1912-03-04T00:00:00,1919-11-01T00:00:00,2015-05-17T21:18:19.387,,"L'Abbaye (VD),Le Lieu (VD),Le Chenit (VD)",1874-02-25T00:00:00,1959-08-19T00:00:00
2553,3012,FR,,3012,,false,Joseph,Ribordy,m,23,Valais,VS,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1906-06-05T00:00:00,1923-08-02T00:00:00,1906-06-05T00:00:00,1906-06-05T00:00:00,1923-08-02T00:00:00,2015-05-17T21:18:19.387,,"Sembrancher (VS),Sion (VS)",1857-01-01T00:00:00,1923-08-02T00:00:00
2554,3013,FR,,3013,,false,M.-Eugène,Richard,m,25,Genève,GE,2,Conseil des Etats,CE,7,Groupe libéral,L,2,Président(e),16,Parti libéral démocrate,PLD,,,,,,,,,,,,1913-12-01T00:00:00,1914-12-06T00:00:00,1893-12-04T00:00:00,1893-12-04T00:00:00,1914-12-06T00:00:00,2015-05-17T21:18:19.387,,Genève (GE),1843-05-09T00:00:00,1925-04-30T00:00:00
2555,3014,FR,,3014,,false,Josef,Riedener,m,17,St-Gall,SG,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1939-12-04T00:00:00,1947-11-30T00:00:00,1939-12-04T00:00:00,1939-12-04T00:00:00,1947-11-30T00:00:00,2015-05-17T21:18:19.387,,Untereggen (SG),1892-03-19T00:00:00,1965-04-02T00:00:00
2556,3015,FR,,3015,,false,Gottlieb,Riem,m,2,Berne,BE,1,Conseil national,CN,122,Groupe libéral démocrate,LD,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1867-07-01T00:00:00,1888-11-03T00:00:00,1867-07-01T00:00:00,1867-07-01T00:00:00,1888-11-03T00:00:00,2015-05-17T21:18:19.387,,Kiesen (BE),1825-07-29T00:00:00,1888-11-03T00:00:00
2557,3016,FR,,3016,,false,Heinrich P.,Rieter,m,1,Zurich,ZH,2,Conseil des Etats,CE,126,Centre,MC,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,Rieter,1878-12-02T00:00:00,1889-12-19T00:00:00,1878-12-02T00:00:00,1878-12-02T00:00:00,1889-12-19T00:00:00,2015-05-17T21:18:19.387,,Töss (ZH),1814-05-19T00:00:00,1889-12-19T00:00:00
2558,3017,FR,,3017,,false,Rudolf,Riggenbach,m,13,Bâle-Campagne,BL,2,Conseil des Etats,CE,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1856-07-07T00:00:00,1861-12-01T00:00:00,1856-07-07T00:00:00,1856-07-07T00:00:00,1861-12-01T00:00:00,2015-05-17T21:18:19.387,,Zeglingen (BL),1822-11-11T00:00:00,1896-10-17T00:00:00
2559,3018,FR,,3018,,false,August,Rikli,m,2,Berne,BE,1,Conseil national,CN,130,Groupe de politique sociale,SPOL,1,Membre,12,Parti socialiste suisse,PSS,,,,,,,,,,,Rikli August,1908-12-07T00:00:00,1910-12-31T00:00:00,1908-11-08T00:00:00,1908-12-07T00:00:00,1921-05-01T00:00:00,2015-05-17T21:18:19.387,,Wangen an der Aare (BE),1864-01-24T00:00:00,1933-08-06T00:00:00
2560,3019,FR,,3019,,false,Samuel Friedrich,Rikli,m,17,St-Gall,SG,1,Conseil national,CN,109,Droite évangélique (cons. réf.),ER,1,Membre,1456,Conservateurs réformés,ConsR*,,,,,,,,,,,,1875-12-06T00:00:00,1878-12-01T00:00:00,1875-12-06T00:00:00,1875-12-06T00:00:00,1878-12-01T00:00:00,2015-05-17T21:18:19.387,,"Wangen an der Aare (BE),Henau (SG)",1829-12-09T00:00:00,1885-06-13T00:00:00
2561,3020,FR,,3020,,false,Anton,Rimathé,m,1,Zurich,ZH,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,,,,,,,,1916-11-01T00:00:00,1919-11-01T00:00:00,1916-11-01T00:00:00,1916-11-01T00:00:00,1919-11-01T00:00:00,2015-05-17T21:18:19.387,,"Zurich (ZH),Zizers (GR)",1874-07-21T00:00:00,1943-03-10T00:00:00
2562,3021,FR,,3021,,false,David,Ringger,m,1,Zurich,ZH,1,Conseil national,CN,106,Groupe démocrate,DEM,1,Membre,13,Union Démocratique du Centre,UDC,,,,,,,,,,,Ringger,1905-12-04T00:00:00,1916-12-31T00:00:00,1905-10-29T00:00:00,1905-12-04T00:00:00,1922-12-03T00:00:00,2015-05-17T21:18:19.387,,Niederglatt (ZH),1860-09-05T00:00:00,1930-04-20T00:00:00
2563,3022,FR,,3022,,false,Joh. Rudolf,Ringier,m,19,Argovie,AG,1,Conseil national,CN,126,Centre,MC,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1856-12-27T00:00:00,1866-12-02T00:00:00,1856-12-27T00:00:00,1856-12-27T00:00:00,1866-12-02T00:00:00,2015-05-17T21:18:19.387,,Zofingen (AG),1797-01-22T00:00:00,1879-11-09T00:00:00
2564,3023,FR,,3023,,false,K. A. Gottlieb,Ringier,m,19,Argovie,AG,2,Conseil des Etats,CE,126,Centre,MC,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1875-09-19T00:00:00,1877-03-01T00:00:00,1868-07-06T00:00:00,1868-07-06T00:00:00,1877-03-01T00:00:00,2015-05-17T21:18:19.387,,Zofingen (AG),1837-12-08T00:00:00,1929-01-07T00:00:00
2565,3024,FR,,3024,,false,C. Emil,Ringk,m,14,Schaffhouse,SH,2,Conseil des Etats,CE,125,Gauche,LG,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1859-01-10T00:00:00,1859-07-01T00:00:00,1859-01-10T00:00:00,1859-01-10T00:00:00,1859-07-01T00:00:00,2015-05-17T21:18:19.387,,Schaffhouse (SH),1818-04-05T00:00:00,1882-01-22T00:00:00
2566,3025,FR,,3025,,false,Johann Heinrich,Riniker,m,19,Argovie,AG,1,Conseil national,CN,125,Gauche,LG,1,Membre,1404,Démocrates,Dém*,,,,,,,,,,,,1878-12-02T00:00:00,1892-12-02T00:00:00,1878-12-02T00:00:00,1878-12-02T00:00:00,1892-12-02T00:00:00,2015-05-17T21:18:19.387,,"Habsburg (AG),Schinznach Dorf (AG)",1841-04-07T00:00:00,1892-12-02T00:00:00
2567,3026,FR,,3026,,false,Joseph,Rion,m,23,Valais,VS,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1871-07-03T00:00:00,1873-05-01T00:00:00,1871-07-03T00:00:00,1871-07-03T00:00:00,1873-05-01T00:00:00,2015-05-17T21:18:19.387,,Vex (VS),1804-01-04T00:00:00,1891-09-22T00:00:00
2568,3027,FR,,3027,,false,Louis,Rippstein,m,11,Soleure,SO,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,,,,,,,,1967-12-04T00:00:00,1979-11-25T00:00:00,1967-12-04T00:00:00,1967-12-04T00:00:00,1979-11-25T00:00:00,2015-05-17T21:18:19.387,,Kienberg (SO),1915-12-26T00:00:00,1999-07-28T00:00:00
2569,3028,FR,,3028,,false,Matthäus,Risch,m,18,Grisons,GR,1,Conseil national,CN,130,Groupe de politique sociale,SPOL,1,Membre,1440,Libéral,Lib*,,,,,,,,,,,,1890-12-01T00:00:00,1902-11-30T00:00:00,1890-12-01T00:00:00,1890-12-01T00:00:00,1902-11-30T00:00:00,2015-05-17T21:18:19.387,,Coire (GR),1831-11-07T00:00:00,1908-11-25T00:00:00
2570,3029,FR,,3029,,false,Johannes,Ritschard,m,2,Berne,BE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1903-02-01T00:00:00,1908-10-26T00:00:00,1903-02-01T00:00:00,1903-02-01T00:00:00,1908-10-26T00:00:00,2015-05-17T21:18:19.387,,Unterseen (BE),1845-01-10T00:00:00,1908-10-26T00:00:00
2571,3030,FR,,3030,,false,Willi,Ritschard,m,11,Soleure,SO,99,Conseil fédéral,CF,,,,,,12,Parti socialiste suisse,PSS,,,,,,,,,,,Ritschard,1978-01-01T00:00:00,1978-12-31T00:00:00,1973-12-05T00:00:00,1978-01-01T00:00:00,1978-12-31T00:00:00,2015-05-17T21:18:19.387,,"Luterbach (SO),Oberhofen am Thunersee (BE)",1918-09-28T00:00:00,1983-10-16T00:00:00
2572,3031,FR,,3031,,false,Jakob Ulrich,Ritter,m,17,St-Gall,SG,1,Conseil national,CN,125,Gauche,LG,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,,,,,,,,1855-07-02T00:00:00,1857-12-06T00:00:00,1855-07-02T00:00:00,1855-07-02T00:00:00,1857-12-06T00:00:00,2015-05-17T21:18:19.387,,Altstätten (SG),1810-01-10T00:00:00,1858-01-31T00:00:00
