,ID,Language,PersonNumber,PersonIdCode,Title,TitleText,LastName,GenderAsString,DateOfBirth,DateOfDeath,MaritalStatus,MaritalStatusText,PlaceOfBirthCity,PlaceOfBirthCanton,Modified,FirstName,OfficialName,MilitaryRank,MilitaryRankText,NativeLanguage,NumberOfChildren
2153,2608,FR,2608,,,,Loretan,m,1848-11-03T00:00:00,1932-07-24T00:00:00,,,,,2015-05-17T21:18:19.387,Gustav,,,,,
2154,2609,FR,2609,,,,Loretan,m,1885-10-07T00:00:00,1963-11-22T00:00:00,,,,,2015-05-17T21:18:19.387,Raimund,,,,,
2155,2610,FR,2610,,,,Lovis,m,1913-07-04T00:00:00,1982-05-24T00:00:00,,,,,2015-05-17T21:18:19.387,Louis,,,,,
2156,2611,FR,2611,,,,Löw,m,1834-04-05T00:00:00,1908-09-24T00:00:00,,,,,2015-05-17T21:18:19.387,Emanuel,,,,,
2157,2612,FR,2612,,,,Luder,m,1804-10-06T00:00:00,1873-11-25T00:00:00,,,,,2015-05-17T21:18:19.387,L.-Jos.-Antoine,,,,,
2158,2613,FR,2613,,,,Luder,m,1919-01-18T00:00:00,1987-10-04T00:00:00,,,,,2015-05-17T21:18:19.387,Ulrich,,,,,
2159,2614,FR,2614,,,,Lurati,m,1829-11-05T00:00:00,1880-06-29T00:00:00,,,,,2015-05-17T21:18:19.387,Bernardino,,,,,
2160,2615,FR,2615,,,,Lurati,m,1858-10-22T00:00:00,1918-02-02T00:00:00,,,,,2015-05-17T21:18:19.387,Giovanni,,,,,
2161,2616,FR,2616,,,,Lusser,m,1896-01-17T00:00:00,1973-11-25T00:00:00,,,,,2015-05-17T21:18:19.387,Augustin,,,,,
2162,2617,FR,2617,,,,Lusser,m,1851-06-25T00:00:00,1923-11-25T00:00:00,,,,,2015-05-17T21:18:19.387,Florian jun.,,,,,
2163,2618,FR,2618,,,,Lusser,m,1820-12-17T00:00:00,1889-07-13T00:00:00,,,,,2015-05-17T21:18:19.387,Florian sen.,,,,,
2164,2619,FR,2619,,,,Lusser,m,1818-02-16T00:00:00,1885-11-12T00:00:00,,,,,2015-05-17T21:18:19.387,Franz,,,,,
2165,2620,FR,2620,,,,Lusser,m,1861-08-13T00:00:00,1941-03-29T00:00:00,,,,,2015-05-17T21:18:19.387,Josef,,,,,
2166,2621,FR,2621,,,,Lussi,m,1825-01-30T00:00:00,1897-12-24T00:00:00,,,,,2015-05-17T21:18:19.387,Niklaus,,,,,
2167,2622,FR,2622,,,,Luterbacher,m,1899-04-26T00:00:00,1995-06-16T00:00:00,,,,,2015-05-17T21:18:19.387,Georges,,,,,
2168,2623,FR,2623,,,,Lüthi,m,1819-10-29T00:00:00,1899-03-09T00:00:00,,,,,2015-05-17T21:18:19.387,Johann Joachim,,,,,
2169,2624,FR,2624,,,,Lüthy,m,1841-06-29T00:00:00,1914-07-02T00:00:00,,,,,2015-05-17T21:18:19.387,Jakob,,,,,
2170,2625,FR,2625,,,,Lutz,m,1845-04-30T00:00:00,1921-05-02T00:00:00,,,,,2015-05-17T21:18:19.387,Jakob,,,,,
2171,2626,FR,2626,,,,Lutz,m,1841-12-24T00:00:00,1928-03-09T00:00:00,,,,,2015-05-17T21:18:19.387,Jakob Konrad,,,,,
2172,2627,FR,2627,,,,Lutz,m,1835-08-03T00:00:00,1910-05-12T00:00:00,,,,,2015-05-17T21:18:19.387,Joh. Gebhard,,,,,
2173,2628,FR,2628,,,,Lützelschwab,m,1793-02-04T00:00:00,1860-02-29T00:00:00,,,,,2015-05-17T21:18:19.387,Gregor,,,,,
2174,2629,FR,2629,,,,Luvini,m,1795-02-23T00:00:00,1862-05-24T00:00:00,,,,,2015-05-17T21:18:19.387,Giacomo,,,,,
2175,2630,FR,2630,,,,Lymann,m,1880-12-22T00:00:00,1944-10-26T00:00:00,,,,,2015-05-17T21:18:19.387,Johann,,,,,
2176,2631,FR,2631,,,,Maag,m,1890-04-11T00:00:00,1946-10-23T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,Maag,,,,
2177,2632,FR,2632,,,,Mächler,m,1868-04-02T00:00:00,1937-12-09T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,,,,,
2178,2633,FR,2633,,,,Mäder,m,1875-02-21T00:00:00,1936-06-17T00:00:00,,,,,2015-05-17T21:18:19.387,Emil,,,,,
2179,2634,FR,2634,,,,Mäder,m,1903-07-08T00:00:00,1977-12-11T00:00:00,,,,,2015-05-17T21:18:19.387,Rudolf,,,,,
2180,2635,FR,2635,,,,Madeux,m,1810-07-26T00:00:00,1886-02-13T00:00:00,,,,,2015-05-17T21:18:19.387,Eugen,,,,,
2181,2636,FR,2636,,,,Magatti,m,1821-05-31T00:00:00,1894-10-21T00:00:00,,,,,2015-05-17T21:18:19.387,Massimiliano,,,,,
2182,2637,FR,2637,,,,Maggini,m,1877-01-15T00:00:00,1941-08-19T00:00:00,,,,,2015-05-17T21:18:19.387,Carlo,,,,,
2183,2638,FR,2638,,,,Maillard,m,1889-01-12T00:00:00,1959-07-04T00:00:00,,,,,2015-05-17T21:18:19.387,Marius,,,,,
2184,2639,FR,2639,,,,Maillefer,m,1862-10-14T00:00:00,1929-01-09T00:00:00,,,,,2015-05-17T21:18:19.387,Paul,,,,,
2185,2640,FR,2640,,,,Maitre,m,1917-05-19T00:00:00,1966-05-13T00:00:00,,,,,2015-05-17T21:18:19.387,Yves,,,,,
2186,2641,FR,2641,,,,Malche,m,1876-02-22T00:00:00,1956-12-29T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,,,,,
2187,2642,FR,2642,,,,Malzacher,m,1906-04-08T00:00:00,1967-01-08T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,,,,,
2188,2643,FR,2643,,,,Mann,m,1890-01-03T00:00:00,1958-06-11T00:00:00,,,,,2015-05-17T21:18:19.387,Leo,,,,,
2189,2644,FR,2644,,,,Manzoni,m,1847-09-29T00:00:00,1912-11-23T00:00:00,,,,,2015-05-17T21:18:19.387,Romeo,,,,,
2190,2645,FR,2645,,,,Maraini,m,1863-11-08T00:00:00,1944-01-16T00:00:00,,,,,2015-05-17T21:18:19.387,Otto,,,,,
2191,2646,FR,2646,,,,Marbach,m,1892-07-20T00:00:00,1974-11-30T00:00:00,,,,,2015-05-17T21:18:19.387,Friedrich,,,,,
2192,2647,FR,2647,,,,Marmier,m,1841-05-05T00:00:00,1894-06-01T00:00:00,,,,,2015-05-17T21:18:19.387,Louis-Auguste,,,,,
2193,2648,FR,2648,,,,Marro,m,1800-02-17T00:00:00,1878-06-23T00:00:00,,,,,2015-05-17T21:18:19.387,Christophe J.,,,,,
2194,2649,FR,2649,,,,Marthaler,m,1910-07-01T00:00:00,1978-02-02T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,,,,,
2195,2650,FR,2650,,,,Marti,m,1829-10-12T00:00:00,1896-11-05T00:00:00,,,,,2015-05-17T21:18:19.387,Eduard,,,,,
2196,2651,FR,2651,,,,Martin,m,1912-10-15T00:00:00,1995-10-22T00:00:00,,,,,2015-05-17T21:18:19.387,André,,,,,
2197,2652,FR,2652,,,,Martin,m,1872-06-03T00:00:00,1942-02-15T00:00:00,,,,,2015-05-17T21:18:19.387,Auguste-Edouard-Frédéric,,,,,
2198,2653,FR,2653,,,,Martin,m,1824-02-27T00:00:00,1876-05-21T00:00:00,,,,,2015-05-17T21:18:19.387,Jules,,,,,
2199,2654,FR,2654,,,,Martin,m,1838-04-07T00:00:00,1913-10-15T00:00:00,,,,,2015-05-17T21:18:19.387,Louis Alex.,,,,,
2200,2655,FR,2655,,,,Masina,m,1886-11-19T00:00:00,1966-09-15T00:00:00,,,,,2015-05-17T21:18:19.387,Francesco,,,,,
2201,2656,FR,2656,,,,Maspoli,m,1908-11-22T00:00:00,1974-10-17T00:00:00,,,,,2015-05-17T21:18:19.387,Franco,,,,,
2202,2657,FR,2657,,,,Masson,m,1877-01-15T00:00:00,1944-03-15T00:00:00,,,,,2015-05-17T21:18:19.387,Eugène,,,,,
2203,2658,FR,2658,,,,Matt,m,1814-04-03T00:00:00,1882-05-12T00:00:00,,,,,2015-05-17T21:18:19.387,Johannn Jakob,,,,,
2204,2659,FR,2659,,,,Matthey,m,1814-12-07T00:00:00,1863-07-28T00:00:00,,,,,2015-05-17T21:18:19.387,Charles-Jules,,,,,
2205,2660,FR,2660,,,,Matthey,m,1809-07-14T00:00:00,1893-09-23T00:00:00,,,,,2018-02-20T16:34:20.257,Jules,,,,,
2206,2661,FR,2661,,,,Maunoir,m,1863-10-03T00:00:00,1929-03-03T00:00:00,,,,,2015-05-17T21:18:19.387,Albert-Edouard,,,,,
2207,2662,FR,2662,,,,Maurer,m,1901-10-11T00:00:00,1991-01-20T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,,,,,
2208,2663,FR,2663,,,,Mauroux,m,1912-04-06T00:00:00,1984-05-03T00:00:00,,,,,2015-05-17T21:18:19.387,René,,,,,
2209,2664,FR,2664,,,,Mayor,m,1818-10-19T00:00:00,1899-05-09T00:00:00,,,,,2015-05-17T21:18:19.387,G.-François-Isaac,,,,,
2210,2665,FR,2665,,,,Mayor,m,1884-08-14T00:00:00,1935-10-10T00:00:00,,,,,2015-05-17T21:18:19.387,Jules,,,,,
2211,2666,FR,2666,,,,Mayor,m,1832-05-09T00:00:00,1896-09-13T00:00:00,,,,,2015-05-17T21:18:19.387,Louis,Mayor Louis,,,,
2212,2667,FR,2667,,,,Mayor,m,1880-01-28T00:00:00,1939-08-15T00:00:00,,,,,2015-05-17T21:18:19.387,Louis-Ernest,Mayor Louis-Ernest,,,,
2213,2668,FR,2668,,,,Meier,m,1889-06-03T00:00:00,1959-12-03T00:00:00,,,,,2015-05-17T21:18:19.387,Christian,,,,,
2214,2669,FR,2669,,,,Meier,m,1897-06-07T00:00:00,1979-01-29T00:00:00,,,,,2015-05-17T21:18:19.387,Ernst,,,,,
2215,2670,FR,2670,,,,Meier,m,1878-06-14T00:00:00,1957-11-06T00:00:00,,,,,2015-05-17T21:18:19.387,Gottlieb,,,,,
2216,2671,FR,2671,,,,Meier,m,1881-12-21T00:00:00,1946-12-29T00:00:00,,,,,2015-05-17T21:18:19.387,Jean,,,,,
2217,2672,FR,2672,,,,Meier,m,1907-01-30T00:00:00,1986-06-30T00:00:00,,,,,2015-05-17T21:18:19.387,Rudolf,,,,,
2218,2673,FR,2673,,,,Meierhans,m,1895-08-30T00:00:00,1976-03-18T00:00:00,,,,,2015-05-17T21:18:19.387,Paul,,,,,
2219,2674,FR,2674,,,,Meier-Ragg,m,1906-08-04T00:00:00,1964-12-07T00:00:00,,,,,2015-05-17T21:18:19.387,Arnold,,,,,
2220,2675,FR,2675,,,,Meile,m,1886-08-06T00:00:00,1973-12-09T00:00:00,,,,,2015-05-17T21:18:19.387,Wilhelm,,,,,
2221,2676,FR,2676,,,,Meili,m,1892-04-30T00:00:00,1981-10-23T00:00:00,,,,,2015-05-17T21:18:19.387,Armin,,,,,
2222,2677,FR,2677,,,,Meili,m,1872-04-14T00:00:00,1960-01-16T00:00:00,,,,,2015-05-17T21:18:19.387,Jakob,,,,,
2223,2678,FR,2678,,,,Meister,m,1838-01-04T00:00:00,1917-02-03T00:00:00,,,,,2015-05-17T21:18:19.387,Ulrich jun.,,,,,
2224,2679,FR,2679,,,,Meister,m,1801-08-26T00:00:00,1874-04-01T00:00:00,,,,,2015-05-17T21:18:19.387,Ulrich sen.,,,,,
2225,2680,FR,2680,,,,Meister,m,1889-10-31T00:00:00,1969-09-18T00:00:00,,,,,2015-05-17T21:18:19.387,Werner,,,,,
2226,2681,FR,2681,,,,Melly,m,1882-06-20T00:00:00,1986-01-18T00:00:00,,,,,2015-05-17T21:18:19.387,Armand,,,,,
2227,2682,FR,2682,,,,Meng,m,1884-02-11T00:00:00,1976-03-09T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,,,,,
2228,2683,FR,2683,,,,Menoud,m,1821-07-26T00:00:00,1904-09-15T00:00:00,,,,,2015-05-17T21:18:19.387,Fr.-Xavier,,,,,
2229,2684,FR,2684,,,,Mercier,m,1844-01-09T00:00:00,1889-12-27T00:00:00,,,,,2015-05-17T21:18:19.387,Charles Philippe,,,,,
2230,2685,FR,2685,,,,Mercier,m,1878-12-01T00:00:00,1946-03-10T00:00:00,,,,,2015-05-17T21:18:19.387,Joachim,,,,,
2231,2686,FR,2686,,,,Mercier,m,1882-04-25T00:00:00,1946-06-02T00:00:00,,,,,2015-05-17T21:18:19.387,Lucien,,,,,
2232,2687,FR,2687,,,,Mercier,m,1872-09-06T00:00:00,1936-01-16T00:00:00,,,,,2015-05-17T21:18:19.387,Philippe,,,,,
2233,2688,FR,2688,,,,Merian,m,1797-03-15T00:00:00,1871-10-25T00:00:00,,,,,2015-05-17T21:18:19.387,Joh. Rudolf,,,,,
2234,2689,FR,2689,,,,Merkle,m,1822-01-11T00:00:00,1907-03-26T00:00:00,,,,,2015-05-17T21:18:19.387,Gustave,,,,,
2235,2690,FR,2690,,,,Mermod,m,1882-04-08T00:00:00,1972-03-07T00:00:00,,,,,2015-05-17T21:18:19.387,John-Edouard,,,,,
2236,2691,FR,2691,,,,Mermoud,m,1863-02-08T00:00:00,1934-06-23T00:00:00,,,,,2015-05-17T21:18:19.387,John Henri,,,,,
2237,2692,FR,2692,,,,Merz,m,1818-12-15T00:00:00,1886-04-24T00:00:00,,,,,2015-05-17T21:18:19.387,Karl Josef Leonhard,,,,,
2238,2693,FR,2693,,,,Merz,m,1869-07-13T00:00:00,1952-09-21T00:00:00,,,,,2015-05-17T21:18:19.387,Leo,,,,,
2239,2694,FR,2694,,,,Mesmer,m,1791-12-13T00:00:00,1870-11-09T00:00:00,,,,,2015-05-17T21:18:19.387,Johann,,,,,
2240,2695,FR,2695,,,,Messmer,m,1858-02-01T00:00:00,1937-05-03T00:00:00,,,,,2015-05-17T21:18:19.387,Anton August,,,,,
2241,2696,FR,2696,,,,Messmer,m,1818-07-13T00:00:00,1880-03-29T00:00:00,,,,,2015-05-17T21:18:19.387,Johann,,,,,
2242,2697,FR,2697,,,,Metry,m,1885-07-28T00:00:00,1936-08-26T00:00:00,,,,,2015-05-17T21:18:19.387,Rudolf,,,,,
2243,2698,FR,2698,,,,Meuli,m,1878-10-14T00:00:00,1943-06-13T00:00:00,,,,,2015-05-17T21:18:19.387,Anton,,,,,
2244,2699,FR,2699,,,,Meyer,m,1870-03-13T00:00:00,1953-10-22T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,Meyer,,,,
2245,2700,FR,2700,,,,Meyer,m,1884-07-04T00:00:00,1950-01-26T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,,,,,
2246,2701,FR,2701,,,,Meyer,m,1877-07-29T00:00:00,1959-03-27T00:00:00,,,,,2015-05-17T21:18:19.387,Arnold,,,,,
2247,2702,FR,2702,,,,Meyer,m,1894-07-09T00:00:00,1963-11-18T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,,,,,
2248,2703,FR,2703,,,,Meyer,f,1920-08-31T00:00:00,1998-12-21T00:00:00,,,,,2015-05-17T21:18:19.387,Helen,,,,,
2249,2704,FR,2704,,,,Meyer,m,1860-01-08T00:00:00,1944-02-22T00:00:00,,,,,2015-05-17T21:18:19.387,Isidor,,,,,
2250,2705,FR,2705,,,,Meyer,m,1880-02-18T00:00:00,1948-05-25T00:00:00,,,,,2015-05-17T21:18:19.387,Jakob,,,,,
2251,2706,FR,2706,,,,Meyer,m,1825-07-20T00:00:00,1868-02-04T00:00:00,,,,,2015-05-17T21:18:19.387,Johann Ulrich,,,,,
2252,2707,FR,2707,,,,Meyer,m,1811-01-13T00:00:00,1864-10-08T00:00:00,,,,,2015-05-17T21:18:19.387,Josef,,,,,
2253,2708,FR,2708,,,,Meyer,m,1880-01-12T00:00:00,1945-01-20T00:00:00,,,,,2015-05-17T21:18:19.387,Leo,,,,,
2254,2709,FR,2709,,,,Meyer,m,1807-08-25T00:00:00,1871-05-26T00:00:00,,,,,2015-05-17T21:18:19.387,Ludwig Plazid,,,,,
2255,2710,FR,2710,,,,Meyer,m,1872-05-17T00:00:00,1959-06-30T00:00:00,,,,,2015-05-17T21:18:19.387,Ludwig-Friedrich,,,,,
2256,2711,FR,2711,,,,Meyer,m,1842-02-26T00:00:00,1909-03-11T00:00:00,,,,,2015-05-17T21:18:19.387,Philipp,,,,,
2257,2712,FR,2712,,,,Meyer,m,1818-04-18T00:00:00,1895-05-05T00:00:00,,,,,2015-05-17T21:18:19.387,Renward,,,,,
2258,2713,FR,2713,,,,Meyer,m,1905-03-24T00:00:00,1974-02-24T00:00:00,,,,,2015-05-17T21:18:19.387,Robert,,,,,
2259,2714,FR,2714,,,,Meyer,m,1837-06-24T00:00:00,1901-11-13T00:00:00,,,,,2015-05-17T21:18:19.387,Walter F.,,,,,
2260,2715,FR,2715,,,,Meyer-Boller,m,1903-05-20T00:00:00,1987-04-20T00:00:00,,,,,2015-05-17T21:18:19.387,Ulrich,,,,,
2261,2716,FR,2716,,,,Meystre,m,1812-11-10T00:00:00,1870-11-26T00:00:00,,,,,2015-05-17T21:18:19.387,Abram-Daniel,,,,,
2262,2717,FR,2717,,,,Michel,m,1856-05-07T00:00:00,1940-04-27T00:00:00,,,,,2015-05-17T21:18:19.387,Friedrich,,,,,
2263,2718,FR,2718,,,,Michel,m,1804-05-28T00:00:00,1867-03-10T00:00:00,,,,,2015-05-17T21:18:19.387,Georg,,,,,
2264,2719,FR,2719,,,,Michel,m,1825-03-21T00:00:00,1889-09-22T00:00:00,,,,,2015-05-17T21:18:19.387,Joh. Friedrich,,,,,
2265,2720,FR,2720,,,,Micheli,m,1876-08-18T00:00:00,1929-04-07T00:00:00,,,,,2015-05-17T21:18:19.387,François-Jules,,,,,
2266,2721,FR,2721,,,,Micheli,m,1866-06-06T00:00:00,1931-05-06T00:00:00,,,,,2015-05-17T21:18:19.387,Horace,,,,,
2267,2722,FR,2722,,,,Michlig,m,1906-08-19T00:00:00,1968-10-07T00:00:00,,,,,2015-05-17T21:18:19.387,Meinrad,,,,,
2268,2723,FR,2723,,,,Miescher,m,1880-03-17T00:00:00,1945-07-31T00:00:00,,,,,2015-05-17T21:18:19.387,Rudolf,,,,,
2269,2724,FR,2724,,,,Miéville,m,1890-08-16T00:00:00,1964-02-17T00:00:00,,,,,2015-05-17T21:18:19.387,Adrien,,,,,
2270,2725,FR,2725,,,,Migy,m,1814-09-14T00:00:00,1879-04-01T00:00:00,,,,,2015-05-17T21:18:19.387,Paul,,,,,
2271,2726,FR,2726,,,,Minder,m,1864-11-22T00:00:00,1932-11-09T00:00:00,,,,,2015-05-17T21:18:19.387,Friedrich,,,,,
2272,2727,FR,2727,,,,Ming,m,1904-07-03T00:00:00,1986-08-17T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,,,,,
2273,2728,FR,2728,,,,Ming,m,1851-03-30T00:00:00,1924-04-09T00:00:00,,,,,2015-05-17T21:18:19.387,Peter Anton,,,,,
2274,2729,FR,2729,,,,Minger,m,1881-11-13T00:00:00,1955-08-23T00:00:00,,,,,2015-05-17T21:18:19.387,Rudolf,Minger,,,,
2275,2730,FR,2730,,,,Miville,m,1891-05-30T00:00:00,1981-02-27T00:00:00,,,,,2015-05-17T21:18:19.387,Carl,Miville Carl,,,,
2276,2731,FR,2731,,,,Moeckli,m,1889-02-14T00:00:00,1974-06-09T00:00:00,,,,,2015-05-17T21:18:19.387,Georges,,,,,
2277,2732,FR,2732,,,,Moeckli,m,1863-09-04T00:00:00,1952-08-26T00:00:00,,,,,2015-05-17T21:18:19.387,Jean-Théodor,,,,,
2278,2733,FR,2733,,,,Moeschlin,m,1882-07-31T00:00:00,1969-10-04T00:00:00,,,,,2015-05-17T21:18:19.387,Felix,Moeschlin,,,,
2279,2734,FR,2734,,,,Mohr,m,1885-04-18T00:00:00,1956-02-12T00:00:00,,,,,2015-05-17T21:18:19.387,Gian Rudolf,,,,,
2280,2735,FR,2735,,,,Moine,m,1900-03-04T00:00:00,1987-12-31T00:00:00,,,,,2015-05-17T21:18:19.387,Virgile,,,,,
2281,2736,FR,2736,,,,Moll,m,1869-06-07T00:00:00,1949-12-14T00:00:00,,,,,2015-05-17T21:18:19.387,Alfred,,,,,
2282,2737,FR,2737,,,,Monfrini,m,1913-01-09T00:00:00,1977-10-23T00:00:00,,,,,2015-05-17T21:18:19.387,Henri,,,,,
2283,2738,FR,2738,,,,Monighetti,m,1818-09-21T00:00:00,1895-02-22T00:00:00,,,,,2015-05-17T21:18:19.387,Costantino,,,,,
2284,2739,FR,2739,,,,Monnier,m,1847-04-16T00:00:00,1931-01-23T00:00:00,,,,,2015-05-17T21:18:19.387,Frédéric A.,,,,,
2285,2740,FR,2740,,,,Moos,m,1893-01-01T00:00:00,1965-03-21T00:00:00,,,,,2015-05-17T21:18:19.387,Herbert,,,,,
2286,2741,FR,2741,,,,Moos,m,1844-04-01T00:00:00,1899-03-17T00:00:00,,,,,2015-05-17T21:18:19.387,Niklaus,,,,,
2287,2742,FR,2742,,,,Morand,m,1809-06-24T00:00:00,1888-03-29T00:00:00,,,,,2015-05-17T21:18:19.387,Alphonse,,,,,
2288,2743,FR,2743,,,,Morard,m,1879-12-05T00:00:00,1930-03-05T00:00:00,,,,,2015-05-17T21:18:19.387,Paul,Morard,,,,
2289,2744,FR,2744,,,,Mordasini,m,1830-03-25T00:00:00,1882-12-17T00:00:00,,,,,2015-05-17T21:18:19.387,Paolo,,,,,
2290,2745,FR,2745,,,,Moreau,m,1820-02-18T00:00:00,1876-01-01T00:00:00,,,,,2015-05-17T21:18:19.387,Charles,,,,,
2291,2746,FR,2746,,,,Morel,m,1828-05-24T00:00:00,1889-12-23T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,,,,,
2292,2747,FR,2747,,,,Morel,m,1838-06-13T00:00:00,1912-05-18T00:00:00,,,,,2015-05-17T21:18:19.387,Henri,,,,,
2293,2748,FR,2748,,,,Morel,m,1825-02-08T00:00:00,1900-12-13T00:00:00,,,,,2015-05-17T21:18:19.387,Joseph Karl Pankraz,,,,,
2294,2749,FR,2749,,,,Morel,m,1843-11-29T00:00:00,1931-05-19T00:00:00,,,,,2015-05-17T21:18:19.387,Marc,Morel,,,,
2295,2750,FR,2750,,,,Morf,m,1900-01-11T00:00:00,1978-01-07T00:00:00,,,,,2015-05-17T21:18:19.387,Gustav,,,,,
2296,2751,FR,2751,,,,Morgenthaler,m,1853-06-11T00:00:00,1928-12-05T00:00:00,,,,,2015-05-17T21:18:19.387,Niklaus Chr.,,,,,
2297,2752,FR,2752,,,,Moriaud,m,1871-03-07T00:00:00,1955-11-08T00:00:00,,,,,2015-05-17T21:18:19.387,Alexandre,,,,,
2298,2753,FR,2753,,,,Moriaud,m,1845-01-01T00:00:00,1914-09-22T00:00:00,,,,,2015-05-17T21:18:19.387,J.-Pierre,,,,,
2299,2754,FR,2754,,,,Moschard,m,1817-01-08T00:00:00,1900-10-22T00:00:00,,,,,2015-05-17T21:18:19.387,Auguste,,,,,
2300,2755,FR,2755,,,,Moser,m,1875-11-12T00:00:00,1936-05-27T00:00:00,,,,,2015-05-17T21:18:19.387,Alois,,,,,
2301,2756,FR,2756,,,,Moser,m,1880-12-22T00:00:00,1957-01-14T00:00:00,,,,,2015-05-17T21:18:19.387,Arthur,,,,,
2302,2757,FR,2757,,,,Moser,m,1867-05-23T00:00:00,1959-11-20T00:00:00,,,,,2015-05-17T21:18:19.387,Carl,,,,,
2303,2758,FR,2758,,,,Moser,m,1837-01-26T00:00:00,1913-09-30T00:00:00,,,,,2015-05-17T21:18:19.387,Emil F.,,,,,
2304,2759,FR,2759,,,,Moser,m,1892-03-14T00:00:00,1976-08-25T00:00:00,,,,,2015-05-17T21:18:19.387,Ernst,,,,,
2305,2760,FR,2760,,,,Moser,m,1872-10-18T00:00:00,1935-05-12T00:00:00,,,,,2015-05-17T21:18:19.387,Franz,,,,,
2306,2761,FR,2761,,,,Moser,m,1827-12-13T00:00:00,1911-05-12T00:00:00,,,,,2015-05-17T21:18:19.387,Joh. Rudolf,,,,,
2307,2762,FR,2762,,,,Moser,m,1839-02-26T00:00:00,1900-09-13T00:00:00,,,,,2015-05-17T21:18:19.387,Johannes,Moser Johannes,,,,
2308,2763,FR,2763,,,,Moser,m,1816-05-02T00:00:00,1882-01-27T00:00:00,,,,,2015-05-17T21:18:19.387,Sam. Friedrich,,,,,
2309,2764,FR,2764,,,,Mosimann,m,1858-12-06T00:00:00,1923-03-30T00:00:00,,,,,2015-05-17T21:18:19.387,Paul E.,,,,,
2310,2765,FR,2765,,,,Mossdorf,m,1911-07-29T00:00:00,2001-02-20T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,Mossdorf,,,,
2311,2766,FR,2766,,,,Motta,m,1823-01-23T00:00:00,1867-11-16T00:00:00,,,,,2015-05-17T21:18:19.387,Cristoforo,,,,,
2312,2767,FR,2767,,,,Motta,m,1871-12-29T00:00:00,1940-01-23T00:00:00,,,,,2015-05-17T21:18:19.387,Giuseppe,Motta,,,I,
2313,2768,FR,2768,,,,Moulin,m,1892-07-14T00:00:00,1966-03-01T00:00:00,,,,,2015-05-17T21:18:19.387,Joseph,,,,,
2314,2769,FR,2769,,,,Mouttet,m,1883-12-07T00:00:00,1975-03-09T00:00:00,,,,,2015-05-17T21:18:19.387,Henri,,,,,
2315,2770,FR,2770,,,,Muheim,m,1809-04-19T00:00:00,1867-10-09T00:00:00,,,,,2015-05-17T21:18:19.387,Alexander,,,,,
2316,2771,FR,2771,,,,Muheim,m,1861-07-11T00:00:00,1931-02-09T00:00:00,,,,,2015-05-17T21:18:19.387,Franz,,,,,
2317,2772,FR,2772,,,,Muheim,m,1851-09-11T00:00:00,1917-04-04T00:00:00,,,,,2015-05-17T21:18:19.387,Gustav,,,,,
2318,2773,FR,2773,,,,Muheim,m,1897-11-06T00:00:00,1979-03-22T00:00:00,,,,,2015-05-17T21:18:19.387,Gustav,,,,,
2319,2774,FR,2774,,,,Muheim,m,1808-03-12T00:00:00,1880-04-21T00:00:00,,,,,2015-05-17T21:18:19.387,Jost,,,,,
2320,2775,FR,2775,,,,Muheim,m,1800-02-14T00:00:00,1867-08-04T00:00:00,,,,,2015-05-17T21:18:19.387,Karl,,,,,
2321,2776,FR,2776,,,,Muheim,m,1887-04-19T00:00:00,1954-02-02T00:00:00,,,,,2015-05-17T21:18:19.387,Karl,,,,,
2322,2777,FR,2777,,,,Mühlebach,m,1872-08-08T00:00:00,1934-02-06T00:00:00,,,,,2015-05-17T21:18:19.387,August,,,,,
2323,2778,FR,2778,,,,Müller,m,1840-11-25T00:00:00,1913-09-06T00:00:00,,,,,2015-05-17T21:18:19.387,Adolf,,,,,
2324,2779,FR,2779,,,,Müller,m,1895-04-29T00:00:00,1960-04-20T00:00:00,,,,,2015-05-17T21:18:19.387,Alban,,,,,
2325,2780,FR,2780,,,,Müller,m,1887-11-06T00:00:00,1975-12-07T00:00:00,,,,,2015-05-17T21:18:19.387,Alfred,Müller Alfred,,,,
2326,2781,FR,2781,,,,Müller,m,1821-01-31T00:00:00,1889-03-30T00:00:00,,,,,2015-05-17T21:18:19.387,Alois,,,,,
2327,2782,FR,2782,,,,Müller,m,1882-08-24T00:00:00,1941-07-31T00:00:00,,,,,2015-05-17T21:18:19.387,Alois,,,,,
2328,2783,FR,2783,,,,Müller,m,1848-11-12T00:00:00,1919-11-09T00:00:00,,,,,2015-05-17T21:18:19.387,Eduard,Müller Eduard,,,,
2329,2784,FR,2784,,,,Müller,m,1893-03-10T00:00:00,1974-02-07T00:00:00,,,,,2015-05-17T21:18:19.387,Emil,,,,,
